PN,Date,StockLevel
8120-0005-0005,2021-03-01,9.0
8120-0006-0010,2021-03-01,1.0
8120-0006-0017,2021-03-01,1.0
8120-0006-0026,2021-03-01,5.0
8120-0006-0032,2021-03-01,1.0
8120-0006-0040,2021-03-01,9.0
8120-0006-0044,2021-03-01,4.0
8120-0006-0047,2021-03-01,2.0
8120-0006-0048,2021-03-01,2.0
8120-0006-0049,2021-03-01,2.0
8120-0007-0013,2021-03-01,1.0
8120-0008-0011,2021-03-01,1.0
8120-0008-0016,2021-03-01,2.0
8120-0008-0017,2021-03-01,1.0
8120-0011-0041,2021-03-01,2.0
8190-0001-0029,2021-03-01,8.0
8190-0001-0042,2021-03-01,1769.0
8190-0001-0047,2021-03-01,6860.0
8190-0001-0050,2021-03-01,966.0
8190-0003-0001,2021-03-01,15864286.0
8190-0004-0005,2021-03-01,40.0
8200-0001-0014,2021-03-01,3.0
8200-0001-0027,2021-03-01,7.0
8200-0001-0037,2021-03-01,4.0
8200-0001-0038,2021-03-01,6.0
8200-0001-0040,2021-03-01,25.0
8200-0001-0045,2021-03-01,8.0
8200-0001-0054,2021-03-01,3.0
8200-0001-0056,2021-03-01,1.0
8200-0001-0061,2021-03-01,1.0
8200-0003-0004,2021-03-01,23.0
8210-0001-0003,2021-03-01,5.0
8210-0001-0004,2021-03-01,3.0
8210-0001-0007,2021-03-01,1.0
8210-0001-0010,2021-03-01,130.0
8210-0001-0011,2021-03-01,14.0
8210-0001-0013,2021-03-01,3.0
8210-0001-0015,2021-03-01,30.0
8210-0001-0019,2021-03-01,170.0
8210-0001-0020,2021-03-01,30.0
8210-0001-0021,2021-03-01,4.0
8210-0001-0024,2021-03-01,20.0
8210-0001-0025,2021-03-01,7.0
8210-0001-0026,2021-03-01,8.0
8210-0001-0030,2021-03-01,70.0
8210-0001-0031,2021-03-01,70.0
8210-0001-0032,2021-03-01,70.0
8210-0001-0033,2021-03-01,1.0
8210-0001-0034,2021-03-01,1.0
8210-0001-0035,2021-03-01,1.0
8210-0001-0042,2021-03-01,2.0
8210-0001-0043,2021-03-01,1.0
8210-0001-0046,2021-03-01,3.0
8210-0001-0049,2021-03-01,40.0
8210-0001-0051,2021-03-01,2.0
8210-0001-0052,2021-03-01,1.0
8210-0001-0053,2021-03-01,3.0
8210-0001-0054,2021-03-01,1.0
8210-0001-0055,2021-03-01,2.0
8210-0001-0056,2021-03-01,4.0
8210-0001-0058,2021-03-01,4.0
8210-0001-0061,2021-03-01,2.0
8210-0001-0237,2021-03-01,8.0
8210-0001-0287,2021-03-01,2.0
8210-0001-0288,2021-03-01,1.0
8210-0001-0289,2021-03-01,1.0
8210-0001-0290,2021-03-01,5.0
8210-0001-0291,2021-03-01,5.0
8210-0001-0292,2021-03-01,5.0
8210-0001-0293,2021-03-01,5.0
8210-0003-0011,2021-03-01,4.0
8210-0003-0016,2021-03-01,61.0
8210-0003-0017,2021-03-01,110.0
8210-0003-0019,2021-03-01,431.0
8210-0003-0020,2021-03-01,100.0
8210-0003-0021,2021-03-01,83.0
8210-0003-0022,2021-03-01,342.0
8210-0003-0032,2021-03-01,48.0
8210-0003-0033,2021-03-01,706.0
8210-0003-0034,2021-03-01,52.0
8210-0003-0035,2021-03-01,58.0
8210-0003-0038,2021-03-01,167.0
8210-0003-0039,2021-03-01,151.0
8210-0003-0040,2021-03-01,115.0
8210-0003-0044,2021-03-01,1.0
8210-0003-0047,2021-03-01,10.0
8210-0003-0050,2021-03-01,52.0
8210-0003-0051,2021-03-01,120.0
8210-0003-0052,2021-03-01,491.0
8210-0003-0053,2021-03-01,116.0
8210-0003-0054,2021-03-01,119.0
8210-0003-0056,2021-03-01,92.0
8210-0003-0059,2021-03-01,116.0
8210-0003-0060,2021-03-01,30.0
8210-0003-0061,2021-03-01,25.0
8210-0003-0062,2021-03-01,59.0
8210-0003-0067,2021-03-01,31.0
8210-0003-0068,2021-03-01,301.0
8210-0003-0071,2021-03-01,48.0
8210-0003-0072,2021-03-01,59.0
8210-0003-0073,2021-03-01,6.0
8210-0003-0074,2021-03-01,1.0
8210-0003-0076,2021-03-01,91.0
8210-0003-0083,2021-03-01,147.0
8210-0003-0085,2021-03-01,528.0
8210-0003-0090,2021-03-01,255.0
8210-0003-0096,2021-03-01,144.0
8210-0003-0097,2021-03-01,127.0
8210-0003-0101,2021-03-01,97.0
8210-0003-0102,2021-03-01,113.0
8210-0003-0103,2021-03-01,194.0
8210-0003-0105,2021-03-01,6.0
8210-0003-0106,2021-03-01,20.0
8210-0003-0107,2021-03-01,2.0
8210-0003-0116,2021-03-01,175.0
8210-0003-0117,2021-03-01,73.0
8210-0003-0118,2021-03-01,9.0
8210-0003-0119,2021-03-01,9.0
8210-0003-0120,2021-03-01,11.0
8210-0003-0123,2021-03-01,116.0
8210-0003-0125,2021-03-01,56.0
8210-0003-0126,2021-03-01,134.0
8210-0003-0128,2021-03-01,125.0
8210-0003-0129,2021-03-01,100.0
8210-0003-0130,2021-03-01,110.0
8210-0003-0131,2021-03-01,79.0
8210-0003-0132,2021-03-01,78.0
8210-0003-0133,2021-03-01,100.0
8210-0003-0134,2021-03-01,93.0
8210-0003-0138,2021-03-01,50.0
8210-0003-0139,2021-03-01,67.0
8210-0003-0141,2021-03-01,193.0
8210-0003-0142,2021-03-01,258.0
8210-0003-0144,2021-03-01,100.0
8210-0003-0145,2021-03-01,35.0
8210-0003-0148,2021-03-01,1.0
8210-0003-0149,2021-03-01,46.0
8210-0003-0157,2021-03-01,7.0
8210-0003-0159,2021-03-01,15.0
8210-0003-0160,2021-03-01,100.0
8210-0003-0162,2021-03-01,66.0
8210-0003-0164,2021-03-01,24.0
8210-0003-0166,2021-03-01,94.0
8210-0003-0169,2021-03-01,76.0
8210-0003-0170,2021-03-01,78.0
8210-0003-0171,2021-03-01,86.0
8210-0003-0172,2021-03-01,430.0
8210-0003-0173,2021-03-01,1.0
8210-0003-0174,2021-03-01,63.0
8210-0003-0175,2021-03-01,4.0
8210-0003-0176,2021-03-01,94.0
8210-0003-0177,2021-03-01,82.0
8210-0003-0178,2021-03-01,29.0
8210-0003-0179,2021-03-01,1.0
8210-0003-0180,2021-03-01,78.0
8210-0003-0182,2021-03-01,56.0
8210-0003-0183,2021-03-01,88.0
8210-0003-0185,2021-03-01,2.0
8210-0003-0190,2021-03-01,498.0
8210-0003-0192,2021-03-01,5.0
8210-0003-0194,2021-03-01,100.0
8210-0003-0201,2021-03-01,22.0
8210-0003-0203,2021-03-01,54.0
8210-0003-0204,2021-03-01,14.0
8210-0003-0206,2021-03-01,100.0
8210-0003-0211,2021-03-01,55.0
8210-0003-0215,2021-03-01,91.0
8210-0003-0216,2021-03-01,181.0
8210-0003-0218,2021-03-01,2.0
8210-0003-0219,2021-03-01,1.0
8210-0003-0220,2021-03-01,179.0
8210-0003-0221,2021-03-01,15.0
8210-0003-0223,2021-03-01,22.0
8210-0003-0230,2021-03-01,10.0
8210-0003-0231,2021-03-01,16.0
8210-0003-0232,2021-03-01,16.0
8210-0003-0233,2021-03-01,3.0
8210-0003-0234,2021-03-01,1.0
8210-0003-0235,2021-03-01,1.0
8210-0003-0236,2021-03-01,1.0
8210-0003-0237,2021-03-01,4.0
8210-0003-0238,2021-03-01,1.0
8210-0003-0244,2021-03-01,8.0
8210-0003-0247,2021-03-01,1.0
8210-0003-0248,2021-03-01,4.0
8210-0003-0253,2021-03-01,99.0
8210-0003-0258,2021-03-01,200.0
8210-0003-0260,2021-03-01,34.0
8210-0003-0261,2021-03-01,15.0
8210-0003-0265,2021-03-01,6.0
8210-0003-0266,2021-03-01,6.0
8210-0003-0267,2021-03-01,10.0
8210-0003-0268,2021-03-01,10.0
8210-0003-0269,2021-03-01,4.0
8210-0003-0270,2021-03-01,2.0
8210-0003-0271,2021-03-01,9.0
8210-0003-0273,2021-03-01,600.0
8210-0003-0274,2021-03-01,400.0
8210-0003-0278,2021-03-01,45.0
8210-0003-0279,2021-03-01,465.0
8210-0003-0281,2021-03-01,490.0
8210-0003-0282,2021-03-01,100.0
8210-0003-0283,2021-03-01,350.0
8210-0003-0289,2021-03-01,226.0
8210-0003-0290,2021-03-01,100.0
8210-0003-0292,2021-03-01,230.0
8210-0003-0294,2021-03-01,15.0
8210-0003-0295,2021-03-01,1.0
8210-0003-0297,2021-03-01,69.0
8210-0003-0298,2021-03-01,138.0
8210-0003-0300,2021-03-01,96.0
8210-0003-0302,2021-03-01,95.0
8210-0003-0305,2021-03-01,100.0
8210-0003-0306,2021-03-01,80.0
8210-0003-0307,2021-03-01,72.0
8210-0003-0312,2021-03-01,7.0
8210-0003-0315,2021-03-01,97.0
8210-0003-0316,2021-03-01,6.0
8210-0003-0318,2021-03-01,189.0
8210-0003-0319,2021-03-01,10.0
8210-0003-0320,2021-03-01,10.0
8210-0003-0321,2021-03-01,4.0
8210-0003-0325,2021-03-01,246.0
8210-0003-0333,2021-03-01,39.0
8210-0003-0339,2021-03-01,6.0
8210-0003-0343,2021-03-01,2.0
8210-0003-0347,2021-03-01,10.0
8210-0003-0349,2021-03-01,53.0
8210-0003-0350,2021-03-01,49.0
8210-0003-0351,2021-03-01,42.0
8210-0003-0352,2021-03-01,42.0
8210-0003-0355,2021-03-01,34.0
8210-0003-0356,2021-03-01,2.0
8210-0003-0357,2021-03-01,3.0
8210-0003-0358,2021-03-01,7.0
8210-0003-0362,2021-03-01,47.0
8210-0003-0364,2021-03-01,3.0
8210-0003-0369,2021-03-01,81.0
8210-0003-0371,2021-03-01,2.0
8210-0003-0377,2021-03-01,8.0
8210-0003-0381,2021-03-01,72.0
8210-0003-0382,2021-03-01,78.0
8210-0003-0385,2021-03-01,1.0
8210-0003-0387,2021-03-01,82.0
8210-0003-0391,2021-03-01,2.0
8210-0003-0392,2021-03-01,1.0
8210-0003-0393,2021-03-01,1.0
8210-0003-0398,2021-03-01,1.0
8210-0003-0399,2021-03-01,10.0
8210-0005-0012,2021-03-01,237.0
8210-0006-0026,2021-03-01,16.0
8210-0006-0033,2021-03-01,4.0
8210-0006-0042,2021-03-01,1.0
8210-0006-0047,2021-03-01,2.0
8210-0006-0055,2021-03-01,1.0
8210-0006-0061,2021-03-01,3.0
8210-0006-0094,2021-03-01,1.0
8210-0006-0102,2021-03-01,219.0
8210-0006-0103,2021-03-01,523.0
8210-0006-0105,2021-03-01,1.0
8210-0006-0108,2021-03-01,24.0
8210-0006-0119,2021-03-01,1.0
8210-0006-0143,2021-03-01,5.0
8210-0006-0152,2021-03-01,49.0
8210-0006-0158,2021-03-01,560.0
8210-0006-0176,2021-03-01,4.0
8210-0006-0202,2021-03-01,4.0
8210-0006-0203,2021-03-01,5.0
8210-0006-0205,2021-03-01,4.0
8210-0006-0206,2021-03-01,3.0
8210-0006-0209,2021-03-01,1.0
8210-0006-0210,2021-03-01,2.0
8210-0006-0218,2021-03-01,1.0
8210-0006-0226,2021-03-01,7.0
8210-0006-0227,2021-03-01,1.0
8210-0006-0252,2021-03-01,1.0
8210-0006-0259,2021-03-01,1.0
8210-0006-0264,2021-03-01,4.0
8210-0006-0278,2021-03-01,1.0
8210-0006-0281,2021-03-01,0.0
8210-0006-0282,2021-03-01,0.0
8210-0006-0284,2021-03-01,53.0
8210-0006-0285,2021-03-01,2.0
8210-0006-0288,2021-03-01,12.0
8210-0006-0290,2021-03-01,18.0
8210-0006-0291,2021-03-01,16.0
8210-0006-0307,2021-03-01,3567.0
8210-0006-0308,2021-03-01,50.0
8210-0006-0310,2021-03-01,23.0
8210-0006-0312,2021-03-01,1.0
8210-0006-0313,2021-03-01,2.0
8210-0006-0316,2021-03-01,1.0
8210-0006-0321,2021-03-01,15.0
8210-0006-0347,2021-03-01,5000.0
8210-0006-0348,2021-03-01,5.0
8210-0007-0005,2021-03-01,10.0
8210-0007-0009,2021-03-01,11.0
8210-0007-0011,2021-03-01,1.0
8210-0007-0013,2021-03-01,1.0
8210-0007-0023,2021-03-01,3.0
8210-0007-0025,2021-03-01,7.0
8210-0007-0029,2021-03-01,10.0
8210-0007-0030,2021-03-01,5.0
8210-0007-0042,2021-03-01,5.0
8210-0007-0044,2021-03-01,2.0
8210-0007-0053,2021-03-01,2.0
8210-0007-0063,2021-03-01,1.0
8210-0007-0067,2021-03-01,2.0
8210-0007-0070,2021-03-01,21.0
8210-0007-0071,2021-03-01,20.0
8210-0007-0072,2021-03-01,5.0
8210-0007-0076,2021-03-01,3.0
8210-0007-0078,2021-03-01,2.0
8210-0007-0080,2021-03-01,15.0
8210-0007-0081,2021-03-01,15.0
8210-0007-0092,2021-03-01,1.0
8210-0007-0103,2021-03-01,20.0
8210-0007-0111,2021-03-01,3.0
8210-0007-0120,2021-03-01,25.0
8210-0007-0134,2021-03-01,82.0
8210-0007-0138,2021-03-01,1.0
8210-0008-0008,2021-03-01,13.0
8210-0008-0012,2021-03-01,1.0
8210-0008-0013,2021-03-01,1.0
8210-0008-0017,2021-03-01,161.0
8210-0008-0023,2021-03-01,24000.0
8210-0008-0035,2021-03-01,149.0
8210-0009-0004,2021-03-01,15.0
8210-0009-0013,2021-03-01,1.0
8210-0009-0035,2021-03-01,2.0
8210-0009-0052,2021-03-01,1.0
8210-0010-0030,2021-03-01,4.0
8210-0010-0031,2021-03-01,4.0
8210-0010-0032,2021-03-01,4.0
8210-0010-0036,2021-03-01,1.0
8210-0010-0037,2021-03-01,1.0
8210-0010-0038,2021-03-01,1.0
8210-0010-0040,2021-03-01,1.0
8210-0010-0041,2021-03-01,6.0
8210-0010-0043,2021-03-01,1.0
8210-0010-0047,2021-03-01,2.0
8210-0010-0050,2021-03-01,1.0
8210-0010-0051,2021-03-01,1.0
8210-0010-0052,2021-03-01,1.0
8210-0010-0055,2021-03-01,2.0
8210-0010-0077,2021-03-01,2.0
8210-0010-0078,2021-03-01,5.0
8210-0010-0079,2021-03-01,3.0
8210-0010-0083,2021-03-01,5.0
8210-0010-0090,2021-03-01,2.0
8210-0010-0095,2021-03-01,1.0
8210-0011-0042,2021-03-01,2.0
8210-0011-0043,2021-03-01,1.0
8210-0011-0044,2021-03-01,1.0
8210-0011-0045,2021-03-01,2.0
8210-0011-0063,2021-03-01,1.0
8210-0011-0068,2021-03-01,4700.0
8210-0012-0021,2021-03-01,7.0
8210-0012-0023,2021-03-01,20.0
8210-0013-0002,2021-03-01,5.0
8210-0013-0006,2021-03-01,1.0
8210-0013-0007,2021-03-01,1.0
8210-0013-0008,2021-03-01,6.0
8210-0013-0009,2021-03-01,0.0
8210-0013-0012,2021-03-01,2.0
8210-0013-0021,2021-03-01,4.0
8210-0013-0026,2021-03-01,10.0
8210-0013-0027,2021-03-01,2.0
8210-0013-0034,2021-03-01,4.0
8210-0014-0001,2021-03-01,190.0
8210-0014-0002,2021-03-01,18.0
8210-0014-0003,2021-03-01,24.0
8210-0014-0004,2021-03-01,14.0
8210-0014-0005,2021-03-01,24.0
8210-0014-0006,2021-03-01,25.0
8210-0014-0009,2021-03-01,5.0
8210-0014-0013,2021-03-01,6.0
8210-0014-0014,2021-03-01,2.0
8210-0014-0015,2021-03-01,6.0
8210-0014-0016,2021-03-01,4.0
8210-0014-0017,2021-03-01,8.0
8210-0014-0018,2021-03-01,4.0
8210-0014-0019,2021-03-01,6.0
8210-0014-0020,2021-03-01,6.0
8210-0014-0021,2021-03-01,6.0
8210-0014-0044,2021-03-01,3.0
8210-0014-0074,2021-03-01,1.0
8210-0014-0082,2021-03-01,4.0
8210-0014-0083,2021-03-01,4.0
8210-0014-0084,2021-03-01,4.0
8210-0014-0085,2021-03-01,4.0
8210-0014-0086,2021-03-01,4.0
8210-0014-0087,2021-03-01,4.0
8210-0014-0088,2021-03-01,4.0
8210-0014-0091,2021-03-01,7.0
8210-0014-0092,2021-03-01,5.0
8210-0014-0093,2021-03-01,7.0
8210-0014-0094,2021-03-01,80.0
8210-0014-0095,2021-03-01,47.0
8210-0014-0096,2021-03-01,53.0
8210-0014-0097,2021-03-01,43.0
8210-0014-0098,2021-03-01,25.0
8210-0014-0100,2021-03-01,25.0
8210-0014-0102,2021-03-01,5.0
8210-0014-0103,2021-03-01,3.0
8210-0014-0104,2021-03-01,2.0
8210-0014-0106,2021-03-01,2.0
8210-0014-0107,2021-03-01,25.0
8210-0014-0109,2021-03-01,1.0
8210-0014-0110,2021-03-01,1.0
8210-0014-0111,2021-03-01,2.0
8210-0014-0112,2021-03-01,2.0
8210-0014-0113,2021-03-01,2.0
8210-0014-0120,2021-03-01,1.0
8210-0014-0124,2021-03-01,40.0
8210-0014-0125,2021-03-01,1.0
8210-0014-0129,2021-03-01,1.0
8210-0014-0130,2021-03-01,1.0
8220-0001-0023,2021-03-01,3.0
8220-0001-0026,2021-03-01,2.0
8220-0001-0027,2021-03-01,10.0
8220-0001-0032,2021-03-01,5.0
8220-0001-0038,2021-03-01,3.0
8220-0001-0041,2021-03-01,10.0
8220-0001-0042,2021-03-01,40.0
8220-0001-0043,2021-03-01,150.0
8220-0001-0050,2021-03-01,2.0
8220-0001-0052,2021-03-01,144.0
8220-0001-0060,2021-03-01,16.0
8220-0001-0062,2021-03-01,20.0
8220-0001-0063,2021-03-01,19.0
8220-0001-0068,2021-03-01,1.0
8220-0001-0071,2021-03-01,4.0
8220-0001-0073,2021-03-01,38.0
8220-0001-0078,2021-03-01,120.0
8220-0001-0079,2021-03-01,20.0
8220-0001-0080,2021-03-01,13.0
8220-0001-0084,2021-03-01,12.0
8220-0001-0085,2021-03-01,64.0
8220-0001-0086,2021-03-01,5.0
8220-0001-0088,2021-03-01,1.0
8220-0001-0090,2021-03-01,404.0
8220-0001-0094,2021-03-01,6.0
8220-0001-0102,2021-03-01,3.0
8220-0001-0103,2021-03-01,2.0
8220-0001-0106,2021-03-01,4.0
8220-0001-0107,2021-03-01,28.0
8220-0001-0108,2021-03-01,1.0
8220-0001-0109,2021-03-01,1.0
8220-0001-0110,2021-03-01,2.0
8220-0001-0112,2021-03-01,18.0
8220-0001-0116,2021-03-01,8.0
8220-0001-0117,2021-03-01,3.0
8220-0001-0119,2021-03-01,10000.0
8220-0001-0122,2021-03-01,35.0
8220-0001-0134,2021-03-01,20.0
8220-0001-0136,2021-03-01,9.0
8220-0001-0137,2021-03-01,4.0
8220-0001-0138,2021-03-01,2.0
8220-0001-0141,2021-03-01,2.0
8220-0001-0145,2021-03-01,2.0
8220-0001-0147,2021-03-01,1.0
8220-0001-0148,2021-03-01,1.0
8220-0001-0150,2021-03-01,1.0
8220-0001-0151,2021-03-01,2.0
8220-0001-0153,2021-03-01,27697.0
8220-0001-0155,2021-03-01,4.0
8220-0001-0157,2021-03-01,7.0
8220-0001-0158,2021-03-01,7.0
8220-0001-0159,2021-03-01,1.0
8220-0001-0160,2021-03-01,743820.0
8220-0001-0161,2021-03-01,19.0
8220-0001-0162,2021-03-01,4.0
8220-0001-0165,2021-03-01,3.0
8220-0001-0171,2021-03-01,1.0
8220-0001-0176,2021-03-01,40.0
8220-0001-0179,2021-03-01,39633.0
8220-0001-0180,2021-03-01,3.0
8220-0001-0181,2021-03-01,1.0
8220-0001-0183,2021-03-01,5.0
8220-0001-0184,2021-03-01,2.0
8220-0001-0185,2021-03-01,3.0
8220-0001-0186,2021-03-01,7.0
8220-0001-0190,2021-03-01,1.0
8220-0001-0191,2021-03-01,40.0
8220-0001-0192,2021-03-01,74.0
8220-0001-0195,2021-03-01,639.0
8220-0001-0196,2021-03-01,3.0
8220-0001-0197,2021-03-01,94.0
8220-0001-0199,2021-03-01,2.0
8220-0001-0200,2021-03-01,3.0
8220-0001-0201,2021-03-01,3.0
8220-0001-0202,2021-03-01,5.0
8220-0001-0207,2021-03-01,4.0
8220-0001-0210,2021-03-01,1.0
8220-0001-0211,2021-03-01,1.0
8220-0001-0212,2021-03-01,3.0
8220-0001-0215,2021-03-01,4.0
8220-0001-0216,2021-03-01,3000.0
8220-0001-0217,2021-03-01,3.0
8220-0001-0219,2021-03-01,35000.0
8220-0001-0220,2021-03-01,1.0
8220-0001-0221,2021-03-01,6.0
8220-0001-0222,2021-03-01,2.0
8220-0001-0223,2021-03-01,4.0
8220-0002-0001,2021-03-01,9.0
8220-0002-0002,2021-03-01,168.0
8220-0002-0003,2021-03-01,5.0
8220-0002-0004,2021-03-01,4.0
8220-0002-0012,2021-03-01,605.0
8220-0002-0013,2021-03-01,4.0
8220-0002-0014,2021-03-01,1.0
8220-0002-0021,2021-03-01,4.0
8220-0002-0024,2021-03-01,4.0
8220-0002-0030,2021-03-01,250.0
8220-0002-0031,2021-03-01,30.0
8220-0002-0032,2021-03-01,2.0
8220-0002-0033,2021-03-01,2.0
8220-0002-0036,2021-03-01,163600.0
8220-0002-0037,2021-03-01,25150.0
8220-0002-0042,2021-03-01,20.0
8220-0002-0044,2021-03-01,348.0
8220-0002-0046,2021-03-01,4.0
8220-0002-0049,2021-03-01,93.0
8220-0002-0052,2021-03-01,2.0
8220-0002-0054,2021-03-01,4.0
8220-0002-0061,2021-03-01,24.0
8220-0002-0068,2021-03-01,10.0
8220-0002-0072,2021-03-01,100.0
8220-0002-0074,2021-03-01,7.0
8220-0002-0075,2021-03-01,11.0
8220-0002-0076,2021-03-01,4.0
8220-0002-0077,2021-03-01,4.0
8220-0002-0079,2021-03-01,3.0
8220-0002-0080,2021-03-01,1.0
8220-0002-0083,2021-03-01,19.0
8220-0002-0084,2021-03-01,11.0
8220-0002-0087,2021-03-01,36.0
8220-0002-0091,2021-03-01,4.0
8220-0002-0092,2021-03-01,3.0
8220-0002-0093,2021-03-01,107000.0
8220-0002-0094,2021-03-01,15800.0
8220-0002-0097,2021-03-01,1.0
8220-0002-0099,2021-03-01,6.0
8220-0002-0100,2021-03-01,1.0
8220-0002-0101,2021-03-01,1.0
8220-0002-0106,2021-03-01,2.0
8220-0002-0108,2021-03-01,804.0
8220-0002-0110,2021-03-01,2.0
8220-0002-0114,2021-03-01,1.0
8220-0002-0115,2021-03-01,10646.0
8220-0002-0117,2021-03-01,3.0
8220-0002-0118,2021-03-01,18439.0
8220-0002-0119,2021-03-01,38970.0
8220-0002-0129,2021-03-01,4500.0
8220-0002-0132,2021-03-01,3.0
8220-0002-0134,2021-03-01,1.0
8220-0002-0136,2021-03-01,17.0
8220-0002-0137,2021-03-01,13.0
8220-0002-0140,2021-03-01,1.0
8220-0002-0142,2021-03-01,2.0
8220-0002-0143,2021-03-01,1.0
8220-0002-0144,2021-03-01,1.0
8220-0002-0147,2021-03-01,12.0
8220-0002-0153,2021-03-01,3998.0
8220-0002-0168,2021-03-01,3.0
8220-0002-0169,2021-03-01,2.0
8220-0002-0170,2021-03-01,1.0
8220-0002-0171,2021-03-01,3.0
8220-0002-0172,2021-03-01,4.0
8220-0002-0174,2021-03-01,3000.0
8220-0002-0176,2021-03-01,6.0
8220-0002-0177,2021-03-01,20.0
8220-0002-0179,2021-03-01,10.0
8220-0002-0180,2021-03-01,200.0
8220-0002-0182,2021-03-01,1.0
8220-0002-0184,2021-03-01,10.0
8220-0002-0187,2021-03-01,12.0
8220-0002-0189,2021-03-01,5.0
8220-0002-0194,2021-03-01,1.0
8220-0002-0195,2021-03-01,8.0
8220-0002-0199,2021-03-01,2.0
8220-0002-0202,2021-03-01,3.0
8220-0002-0204,2021-03-01,4.0
8220-0002-0205,2021-03-01,1.0
8220-0002-0209,2021-03-01,1.0
8220-0002-0210,2021-03-01,15281.0
8220-0002-0215,2021-03-01,1.0
8220-0002-0226,2021-03-01,2.0
8220-0002-0227,2021-03-01,48849.0
8220-0002-0232,2021-03-01,450.0
8220-0003-0015,2021-03-01,670.0
8220-0003-0047,2021-03-01,10.0
8220-0003-0048,2021-03-01,2.0
8220-0003-0049,2021-03-01,1.0
8220-0003-0051,2021-03-01,4.0
8220-0003-0054,2021-03-01,10.0
8220-0003-0056,2021-03-01,2.0
8220-0003-0059,2021-03-01,538.0
8220-0003-0060,2021-03-01,1.0
8220-0003-0062,2021-03-01,40.0
8220-0003-0063,2021-03-01,42.0
8220-0003-0065,2021-03-01,2.0
8220-0003-0066,2021-03-01,3.0
8220-0003-0067,2021-03-01,4.0
8220-0003-0068,2021-03-01,94.0
8220-0003-0070,2021-03-01,1.0
8220-0003-0071,2021-03-01,1.0
8220-0004-0006,2021-03-01,79.0
8220-0004-0007,2021-03-01,232.0
8220-0004-0026,2021-03-01,5.0
8220-0004-0043,2021-03-01,2.0
8220-0004-0057,2021-03-01,1.0
8220-0004-0068,2021-03-01,173.0
8220-0004-0069,2021-03-01,166.0
8220-0004-0079,2021-03-01,80.0
8220-0004-0081,2021-03-01,4.0
8220-0004-0082,2021-03-01,25.0
8220-0004-0083,2021-03-01,2.0
8220-0004-0090,2021-03-01,8.0
8220-0004-0091,2021-03-01,7.0
8220-0004-0101,2021-03-01,2.0
8220-0004-0107,2021-03-01,3.0
8220-0004-0108,2021-03-01,130.0
8220-0004-0112,2021-03-01,166.0
8220-0004-0145,2021-03-01,2.0
8220-0004-0146,2021-03-01,1.0
8220-0004-0149,2021-03-01,1.0
8220-0004-0151,2021-03-01,2.0
8220-0004-0159,2021-03-01,2.0
8220-0004-0163,2021-03-01,6.0
8220-0004-0167,2021-03-01,6.0
8220-0004-0169,2021-03-01,7.0
8220-0004-0172,2021-03-01,1.0
8220-0004-0182,2021-03-01,9.0
8220-0004-0183,2021-03-01,2.0
8220-0004-0184,2021-03-01,300.0
8220-0004-0186,2021-03-01,1.0
8220-0004-0194,2021-03-01,8.0
8220-0004-0195,2021-03-01,15.0
8220-0004-0200,2021-03-01,13.0
8220-0004-0201,2021-03-01,15.0
8220-0004-0202,2021-03-01,11.0
8220-0004-0203,2021-03-01,10.0
8220-0004-0204,2021-03-01,10.0
8220-0004-0205,2021-03-01,10.0
8220-0004-0207,2021-03-01,12.0
8220-0004-0210,2021-03-01,1.0
8220-0004-0212,2021-03-01,1.0
8220-0004-0213,2021-03-01,2.0
8220-0004-0219,2021-03-01,214.0
8220-0004-0220,2021-03-01,39.0
8220-0004-0222,2021-03-01,1.0
8220-0004-0236,2021-03-01,2.0
8220-0004-0239,2021-03-01,50.0
8220-0004-0244,2021-03-01,1000.0
8220-0004-0245,2021-03-01,9.0
8220-0004-0246,2021-03-01,11.0
8220-0004-0247,2021-03-01,20.0
8220-0004-0248,2021-03-01,9.0
8220-0004-0249,2021-03-01,1.0
8220-0004-0250,2021-03-01,180.0
8220-0004-0270,2021-03-01,17.0
8220-0004-0273,2021-03-01,2.0
8220-0004-0277,2021-03-01,2.0
8220-0004-0278,2021-03-01,9.0
8220-0004-0279,2021-03-01,1.0
8220-0004-0280,2021-03-01,1.0
8220-0004-0292,2021-03-01,290.0
8220-0004-0295,2021-03-01,12.0
8220-0004-0297,2021-03-01,5.0
8220-0004-0300,2021-03-01,40.0
8220-0004-0301,2021-03-01,2.0
8220-0004-0302,2021-03-01,1.0
8220-0004-0303,2021-03-01,3.0
8220-0004-0307,2021-03-01,95.0
8220-0004-0308,2021-03-01,3.0
8220-0004-0313,2021-03-01,1.0
8220-0004-0369,2021-03-01,4.0
8220-0004-0384,2021-03-01,2.0
8220-0004-0388,2021-03-01,1.0
8220-0004-0390,2021-03-01,2.0
8220-0004-0397,2021-03-01,1.0
8220-0004-0398,2021-03-01,1.0
8220-0004-0410,2021-03-01,3.0
8220-0004-0413,2021-03-01,1.0
8220-0004-0414,2021-03-01,1.0
8220-0004-0415,2021-03-01,1.0
8220-0004-0417,2021-03-01,1.0
8220-0004-0418,2021-03-01,2.0
8220-0004-0419,2021-03-01,2.0
8220-0004-0420,2021-03-01,1.0
8220-0004-0421,2021-03-01,1.0
8220-0004-0422,2021-03-01,1.0
8220-0004-0423,2021-03-01,1.0
8220-0004-0424,2021-03-01,7.0
8220-0004-0425,2021-03-01,1.0
8220-0004-0428,2021-03-01,1.0
