idx,id,depth,Explored,Pruned,Fathomed,Objective,TotalSchedules,IntegerSchedules,SchedulesPerOrder,SchedulesOptimalPerOrder,Integer,CGIterations,MasterCompTime,PricingCompTime
22.0,43,22,1,0,0,360.0,466.0,27.0,11.365853658536585,2.4146341463414633,0,3.0,0.6125948429107666,21.2097806930542
,44,22,0,0,0,,,,,,False,,,
23.0,45,23,1,0,0,360.0,441.0,27.0,10.75609756097561,2.4146341463414633,0,1.0,0.09370899200439453,0.0
,46,23,0,0,0,,,,,,False,,,
24.0,47,24,1,0,0,360.0,430.0,27.0,10.487804878048781,2.4146341463414633,0,1.0,0.09364652633666992,0.0
,48,24,0,0,0,,,,,,False,,,
25.0,49,25,1,0,0,360.0,426.0,27.0,10.390243902439025,2.4146341463414633,0,1.0,0.09560322761535645,0.0
,50,25,0,0,0,,,,,,False,,,
26.0,51,26,1,0,0,360.0,420.0,27.0,10.24390243902439,2.4146341463414633,0,1.0,0.09371232986450195,0.0
,52,26,0,0,0,,,,,,False,,,
27.0,53,27,1,0,0,360.0,412.0,27.0,10.048780487804878,2.4146341463414633,0,1.0,0.09376883506774902,0.0
,54,27,0,0,0,,,,,,False,,,
28.0,55,28,1,0,0,360.0,393.0,28.0,9.585365853658537,2.292682926829268,0,2.0,0.35878705978393555,7.715547561645508
,56,28,0,0,0,,,,,,False,,,
29.0,57,29,1,0,0,360.0,370.0,29.0,9.024390243902438,2.1951219512195124,0,4.0,0.7564373016357422,17.107404232025146
,58,29,0,0,0,,,,,,False,,,
30.0,59,30,1,0,0,360.0,389.0,30.0,9.487804878048781,2.317073170731707,0,4.0,0.6517379283905029,15.626694440841675
,60,30,0,0,0,,,,,,False,,,
31.0,61,31,1,0,0,360.0,415.0,31.0,10.121951219512194,2.2195121951219514,0,5.0,0.799095869064331,19.00934386253357
,62,31,0,0,0,,,,,,False,,,
32.0,63,32,1,0,0,360.0,479.0,32.0,11.682926829268293,1.975609756097561,0,14.0,2.3131473064422607,56.05451226234436
,64,32,0,0,0,,,,,,False,,,
33.0,65,33,1,0,0,360.0,440.0,41.0,10.731707317073171,1.0,1,15.0,1.9930262565612793,53.247990131378174
,66,33,0,0,0,,,,,,False,,,
